,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,n_estimators,ccp_alpha,criterion,loss
1714,5.273088884353638,0.08441338765525137,0.01709792613983154,0.00040633394453760464,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1400,200,0.004,friedman_mse,deviance
832,5.311138033866882,0.06214093722296751,0.01724684238433838,0.0006641676494470638,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,1400,200,0.004,friedman_mse,deviance
1713,2.724744272232056,0.037929351896664104,0.015563225746154786,0.0014268184136443267,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1400,100,0.004,friedman_mse,deviance
1712,2.1698922634124758,0.07927215186261484,0.01595335006713867,0.0012482842764291549,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1400,80,0.004,friedman_mse,deviance
1754,2.3403561115264893,0.02404763769632044,0.016075992584228517,0.00036011652030806015,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1600,80,0.004,friedman_mse,deviance
789,2.1768798351287844,0.024296908596710586,0.016199111938476562,0.000286852350129531,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,800,100,0.004,friedman_mse,deviance
788,1.7683117151260377,0.023640200663200796,0.016464948654174805,0.0005723533437016211,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,800,80,0.004,friedman_mse,deviance
1755,2.8780576467514036,0.03381471829697709,0.015517425537109376,0.0020288630721166604,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1600,100,0.004,friedman_mse,deviance
790,4.236591625213623,0.059993937461071664,0.017148351669311522,0.00031825337230630623,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,800,200,0.004,friedman_mse,deviance
1756,4.6730307817459105,0.2704030747444885,0.0099257230758667,0.00023139171650212505,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1600,200,0.004,friedman_mse,deviance
1711,1.156050729751587,0.017675657030877645,0.015812158584594727,0.000302465612547495,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,1400,40,0.004,friedman_mse,deviance
786,0.5488607883453369,0.020989833860209674,0.01598696708679199,0.0002960356006142087,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,800,20,0.004,friedman_mse,deviance
870,0.6806591987609864,0.0163751862019682,0.015785527229309083,0.0004566857696890751,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,1600,20,0.004,friedman_mse,deviance
787,0.9756091356277465,0.03004089853647514,0.01606149673461914,0.0002716896781474486,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,True,bigram,800,40,0.004,friedman_mse,deviance
1630,3.4665780305862426,0.07617908841859757,0.01719040870666504,0.0005074765168578066,0.4429530201342282,0.025290528431431914,0.4490678598061149,0.010539632956930505,tf-idf,1465,2,False,bigram,400,200,0.004,friedman_mse,deviance
743,0.2040635585784912,0.006567440094127995,0.01596546173095703,0.0004854604965736393,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,True,bigram,400,5,0.004,friedman_mse,deviance
827,0.2529791831970215,0.004559820971546222,0.015912461280822753,0.00037473130323452706,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,True,bigram,1400,5,0.004,friedman_mse,deviance
869,0.2563151836395264,0.002990660382052467,0.015593147277832032,0.00036556210321818795,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,True,bigram,1600,5,0.004,friedman_mse,deviance
1667,0.22597284317016603,0.0045138979026409015,0.015946674346923827,0.00039195664606134564,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,False,bigram,800,5,0.004,friedman_mse,deviance
1751,0.25737805366516114,0.003976190843129244,0.015755677223205568,0.00036896102754249027,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,False,bigram,1600,5,0.004,friedman_mse,deviance
1583,0.19539380073547363,0.0038241863574771688,0.015872502326965333,0.0006079076611419361,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,False,bigram,200,5,0.004,friedman_mse,deviance
1709,0.24889805316925048,0.0037335068573695796,0.01579415798187256,0.00027263500201548535,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,False,bigram,1400,5,0.004,friedman_mse,deviance
701,0.19896996021270752,0.0034414163940870326,0.01602156162261963,0.0005336177991420595,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,True,bigram,200,5,0.004,friedman_mse,deviance
1625,0.20489027500152587,0.0027850430097014203,0.01520369052886963,0.0020772067079031726,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,False,bigram,400,5,0.004,friedman_mse,deviance
785,0.22537674903869628,0.00736681012502995,0.015627551078796386,0.00040241034827184183,0.4422818791946309,0.025192381716944247,0.4434004474272931,0.0038053246300292546,tf-idf,1515,2,True,bigram,800,5,0.004,friedman_mse,deviance
1542,0.40645976066589357,0.015537867924117276,0.016026568412780762,0.0002793262266107034,0.4389261744966443,0.026711072137090473,0.44720357941834454,0.012098246104143713,tf-idf,1525,2,False,bigram,80,20,0.004,friedman_mse,deviance
1543,0.6788536310195923,0.030032877364816583,0.01616857051849365,0.0009602117607596389,0.4389261744966443,0.026711072137090473,0.44720357941834454,0.012098246104143713,tf-idf,1525,2,False,bigram,80,40,0.004,friedman_mse,deviance
1544,1.2198008298873901,0.04959886146884712,0.015674519538879394,0.002107747425394135,0.4389261744966443,0.026711072137090473,0.44720357941834454,0.012098246104143713,tf-idf,1525,2,False,bigram,80,80,0.004,friedman_mse,deviance
1546,2.893677067756653,0.0652104208798044,0.017046236991882326,0.0003510732553557063,0.4389261744966443,0.026711072137090473,0.44720357941834454,0.012098246104143713,tf-idf,1525,2,False,bigram,80,200,0.004,friedman_mse,deviance
1545,1.496401572227478,0.04943439635839896,0.016553664207458497,0.00023105071678515286,0.4389261744966443,0.026711072137090473,0.44720357941834454,0.012098246104143713,tf-idf,1525,2,False,bigram,80,100,0.004,friedman_mse,deviance
1541,0.19165525436401368,0.003996582824506911,0.015830016136169432,0.0004729641439315777,0.4382550335570469,0.026516437939783106,0.44146159582401195,0.006526579116194205,tf-idf,1530,2,False,bigram,80,5,0.004,friedman_mse,deviance
1678,2.173932147026062,0.03922722192867214,0.016321015357971192,0.0002805428384259689,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,800,100,0.005,friedman_mse,deviance
1679,4.172927737236023,0.0667582307996219,0.016280007362365723,0.0012278956205391063,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,800,200,0.005,friedman_mse,deviance
1758,0.2534984827041626,0.0039903134625041,0.015527844429016113,0.000351949178827738,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,False,bigram,1600,5,0.005,friedman_mse,deviance
1759,0.6703499555587769,0.010792381784023496,0.01580684185028076,0.0002813935428826236,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1600,20,0.005,friedman_mse,deviance
1676,0.9466647386550904,0.025911198712182074,0.016228437423706055,0.0004255102409508842,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,800,40,0.005,friedman_mse,deviance
1677,1.7551397323608398,0.02396401846374774,0.01597762107849121,0.0006773794247756083,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,800,80,0.005,friedman_mse,deviance
1595,3.1363542079925537,0.06922028632880027,0.01717400550842285,0.00040917460171808204,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,200,200,0.005,friedman_mse,deviance
1674,0.2227480411529541,0.0036112941639279113,0.015834903717041014,0.00024203347616752135,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,False,bigram,800,5,0.005,friedman_mse,deviance
1594,1.64491708278656,0.03197583442177543,0.016419506072998045,0.0003935450366566397,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,200,100,0.005,friedman_mse,deviance
1593,1.3367172956466675,0.03581519515276642,0.016451811790466307,0.00044048290869737127,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,200,80,0.005,friedman_mse,deviance
1592,0.7224802017211914,0.024359688655098334,0.01583833694458008,0.0004460733092904993,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,200,40,0.005,friedman_mse,deviance
1591,0.42855989933013916,0.008288600478884594,0.01536853313446045,0.0020952089190804327,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,200,20,0.005,friedman_mse,deviance
1590,0.19456839561462402,0.004429057424912633,0.01584322452545166,0.0004902561194351785,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,False,bigram,200,5,0.005,friedman_mse,deviance
1761,1.9762154340744018,0.2145129277219946,0.010281896591186524,0.0018715994166228448,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1600,80,0.005,friedman_mse,deviance
1632,0.1959369659423828,0.01588374234686724,0.015499448776245118,0.0011413056052973635,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,False,bigram,400,5,0.005,friedman_mse,deviance
1633,0.46071796417236327,0.009196453671052473,0.016214728355407715,0.0005193524751568181,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,400,20,0.005,friedman_mse,deviance
1675,0.5299054145812988,0.0089705961781055,0.0156907320022583,0.0003888146247730019,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,800,20,0.005,friedman_mse,deviance
1634,0.8084972381591797,0.017394078428447,0.015927982330322266,0.0008257898464881016,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,400,40,0.005,friedman_mse,deviance
1636,1.8100380897521973,0.049298105088508036,0.01651442050933838,0.00032457712459318873,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,400,100,0.005,friedman_mse,deviance
1637,3.4368134498596192,0.09071819890292737,0.016362905502319336,0.0019689967868726766,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,400,200,0.005,friedman_mse,deviance
1716,0.2474379539489746,0.002735455660724875,0.01566922664642334,0.0004929681080861986,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,False,bigram,1400,5,0.005,friedman_mse,deviance
1717,0.6334048509597778,0.0062082664924307356,0.01568725109100342,0.00032986904723917947,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1400,20,0.005,friedman_mse,deviance
1718,1.1543827772140502,0.017682130864488218,0.015798330307006836,0.0005824705638294182,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1400,40,0.005,friedman_mse,deviance
1719,2.1743133544921873,0.04178619352155561,0.01615772247314453,0.0005380742897771674,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1400,80,0.005,friedman_mse,deviance
1720,2.6936516046524046,0.0429897101666507,0.01618072986602783,0.00043034217296882465,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1400,100,0.005,friedman_mse,deviance
1721,5.267094683647156,0.07253385181178222,0.017250823974609374,0.0003938626838649147,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1400,200,0.005,friedman_mse,deviance
1635,1.4725674867630005,0.016891979680570157,0.015711307525634766,0.0019433282719467182,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,400,80,0.005,friedman_mse,deviance
1760,1.2280977010726928,0.025133132578229345,0.015781426429748537,0.00037922635327190086,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1600,40,0.005,friedman_mse,deviance
881,5.523980331420899,0.13745413507170526,0.014907646179199218,0.003303716783675591,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1600,200,0.005,friedman_mse,deviance
1763,3.822396087646484,0.22949333338141994,0.009837627410888672,0.00031161450573246853,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1600,200,0.005,friedman_mse,deviance
879,2.2914074420928956,0.04851618297353178,0.016089820861816408,0.0008082497098092774,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1600,80,0.005,friedman_mse,deviance
878,1.2262686252593995,0.024559535950615483,0.016020441055297853,0.0004947876732578092,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1600,40,0.005,friedman_mse,deviance
877,0.6847322940826416,0.018241368372501364,0.015807676315307616,0.0004709859769495008,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1600,20,0.005,friedman_mse,deviance
876,0.25430562496185305,0.008779403241081143,0.015864753723144533,0.0005577133879096087,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,True,bigram,1600,5,0.005,friedman_mse,deviance
839,5.265712332725525,0.09371434039107972,0.016977691650390626,0.00024890692297119244,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1400,200,0.005,friedman_mse,deviance
838,2.6747810363769533,0.04934070039213057,0.01629800796508789,0.0004996610670213902,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1400,100,0.005,friedman_mse,deviance
837,2.182548666000366,0.04602292822363772,0.016061735153198243,0.0004232473848856689,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1400,80,0.005,friedman_mse,deviance
836,1.15263090133667,0.01195941930744473,0.01576571464538574,0.00038195842195883414,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1400,40,0.005,friedman_mse,deviance
835,0.640131163597107,0.012564218500747583,0.015978002548217775,0.0002611624143246815,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1400,20,0.005,friedman_mse,deviance
834,0.24565999507904052,0.006788292257495562,0.015590167045593262,0.00041549142847436513,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,True,bigram,1400,5,0.005,friedman_mse,deviance
797,4.16707444190979,0.059526614392634396,0.01489241123199463,0.0028882090086243045,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,800,200,0.005,friedman_mse,deviance
796,2.187140703201294,0.021038489386975535,0.016405463218688965,0.00042538479923983366,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,800,100,0.005,friedman_mse,deviance
795,1.7774153232574463,0.0206495504856574,0.016367769241333006,0.0005082046812689936,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,800,80,0.005,friedman_mse,deviance
880,2.8590100049972533,0.05832547521496599,0.0163804292678833,0.0004756042186866356,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,1600,100,0.005,friedman_mse,deviance
794,0.9423009872436523,0.018885723276559314,0.015983200073242186,0.00044083194514217425,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,800,40,0.005,friedman_mse,deviance
792,0.22254323959350586,0.010638231496967653,0.015860462188720705,0.00040719972795229427,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,True,bigram,800,5,0.005,friedman_mse,deviance
755,3.4725704908370973,0.057453377826133314,0.01655864715576172,0.0018314095646217356,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,400,200,0.005,friedman_mse,deviance
754,1.8232755661010742,0.02669112418977353,0.016425323486328126,0.00031434049435903925,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,400,100,0.005,friedman_mse,deviance
753,1.4810126066207885,0.03040860227788425,0.016373491287231444,0.0006601690271977431,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,400,80,0.005,friedman_mse,deviance
752,0.8041027545928955,0.014243704823582897,0.016196322441101075,0.000425884299617893,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,400,40,0.005,friedman_mse,deviance
751,0.4672371864318848,0.006838545159699054,0.016193723678588866,0.00036472580694047526,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,400,20,0.005,friedman_mse,deviance
750,0.20731632709503173,0.003628891040383898,0.016116762161254884,0.00026343216536857064,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,True,bigram,400,5,0.005,friedman_mse,deviance
713,3.163554072380066,0.07821731595922139,0.016578412055969237,0.001622177608449938,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,200,200,0.005,friedman_mse,deviance
712,1.643583059310913,0.013724425948914633,0.01631743907928467,0.00037369506386126876,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,200,100,0.005,friedman_mse,deviance
711,1.3292952299118042,0.026532519005406145,0.016558098793029784,0.0001517956645702697,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,200,80,0.005,friedman_mse,deviance
710,0.7224323987960816,0.031482316513102813,0.01621510982513428,0.0005104452184285505,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,200,40,0.005,friedman_mse,deviance
709,0.4149235725402832,0.02593112326882294,0.014740633964538574,0.002255719499826404,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,200,20,0.005,friedman_mse,deviance
708,0.19766297340393066,0.011508289015948362,0.016117119789123537,0.0004896296481765255,0.4369127516778524,0.025723178384881612,0.4402684563758389,0.004765561613324526,tf-idf,1531,2,True,bigram,200,5,0.005,friedman_mse,deviance
793,0.5185320854187012,0.047571592500896515,0.015416741371154785,0.0019358694716249522,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,True,bigram,800,20,0.005,friedman_mse,deviance
1762,2.4047961711883543,0.24262318518636863,0.009542083740234375,0.0002911752177358831,0.4369127516778524,0.025723178384881612,0.4408650260999254,0.004496588644796816,tf-idf,1531,2,False,bigram,1600,100,0.005,friedman_mse,deviance
1553,2.893241548538208,0.055460794776131764,0.017252469062805177,0.0004456643452692785,0.4355704697986577,0.023908071316183735,0.43982102908277404,0.007001756655812382,tf-idf,1591,2,False,bigram,80,200,0.005,friedman_mse,deviance
1549,0.4061328172683716,0.023381968070499744,0.016280341148376464,0.0005313282437287859,0.4355704697986577,0.023908071316183735,0.43982102908277404,0.007001756655812382,tf-idf,1591,2,False,bigram,80,20,0.005,friedman_mse,deviance
1550,0.6862712383270264,0.0037222624807775047,0.016213536262512207,0.0005200031560895261,0.4355704697986577,0.023908071316183735,0.43982102908277404,0.007001756655812382,tf-idf,1591,2,False,bigram,80,40,0.005,friedman_mse,deviance
1551,1.2375293254852295,0.027563286321059616,0.016203832626342774,0.0007082093428973775,0.4355704697986577,0.023908071316183735,0.43982102908277404,0.007001756655812382,tf-idf,1591,2,False,bigram,80,80,0.005,friedman_mse,deviance
1552,1.5054990530014039,0.05370107963397853,0.016359591484069826,0.00041742808594862535,0.4355704697986577,0.023908071316183735,0.43982102908277404,0.007001756655812382,tf-idf,1591,2,False,bigram,80,100,0.005,friedman_mse,deviance
663,1.5317327499389648,0.0465465174487386,0.01666896343231201,0.0004775296672187782,0.43355704697986575,0.02637165463676309,0.44064131245339294,0.011750350907600605,tf-idf,1596,2,True,bigram,80,100,0.004,friedman_mse,deviance
661,0.6871870994567871,0.014485627561077683,0.01557145118713379,0.0009367560405357165,0.43355704697986575,0.02637165463676309,0.44064131245339294,0.011750350907600605,tf-idf,1596,2,True,bigram,80,40,0.004,friedman_mse,deviance
660,0.39351162910461424,0.030894223701831782,0.01618912220001221,0.0004645216006706135,0.43355704697986575,0.02637165463676309,0.44064131245339294,0.011750350907600605,tf-idf,1596,2,True,bigram,80,20,0.004,friedman_mse,deviance
664,2.8763965368270874,0.053054734425491565,0.01727123260498047,0.0006692434130121564,0.43355704697986575,0.02637165463676309,0.44064131245339294,0.011750350907600605,tf-idf,1596,2,True,bigram,80,200,0.004,friedman_mse,deviance
662,1.2350938081741334,0.033039995117268704,0.01632981300354004,0.0004120103428942455,0.43355704697986575,0.02637165463676309,0.44064131245339294,0.011750350907600605,tf-idf,1596,2,True,bigram,80,80,0.004,friedman_mse,deviance
1548,0.18881142139434814,0.008589300248818514,0.014900851249694824,0.002119423210892065,0.43154362416107384,0.022269342312801428,0.4367636092468308,0.014440846329758046,tf-idf,1601,2,False,bigram,80,5,0.005,friedman_mse,deviance
671,2.9106600999832155,0.06793360478212529,0.017300796508789063,0.0004971416924670984,0.43020134228187923,0.02352825254088337,0.4333333333333334,0.006375293791645489,tf-idf,1602,2,True,bigram,80,200,0.005,friedman_mse,deviance
670,1.4903062582015991,0.03161808593202507,0.016039276123046876,0.0012328318811743958,0.43020134228187923,0.02352825254088337,0.4333333333333334,0.006375293791645489,tf-idf,1602,2,True,bigram,80,100,0.005,friedman_mse,deviance
669,1.2174750566482544,0.037765373157697596,0.01626851558685303,0.00047250670112516474,0.43020134228187923,0.02352825254088337,0.4333333333333334,0.006375293791645489,tf-idf,1602,2,True,bigram,80,80,0.005,friedman_mse,deviance
668,0.6904443025588989,0.009261375931915583,0.016251540184020995,0.0002927883914031408,0.43020134228187923,0.02352825254088337,0.4333333333333334,0.006375293791645489,tf-idf,1602,2,True,bigram,80,40,0.005,friedman_mse,deviance
667,0.4026696443557739,0.00774470981573999,0.016027021408081054,0.000504227887754784,0.43020134228187923,0.02352825254088337,0.4333333333333334,0.006375293791645489,tf-idf,1602,2,True,bigram,80,20,0.005,friedman_mse,deviance
659,0.17996056079864503,0.015480449578118397,0.015607380867004394,0.0004157607476139491,0.4275167785234899,0.031486453975140674,0.4330350484712901,0.010049422408532044,tf-idf,1607,2,True,bigram,80,5,0.004,friedman_mse,deviance
1473,0.691231632232666,0.010004362201025995,0.016454792022705077,0.0004600014750226655,0.425503355704698,0.02442067838746342,0.4281879194630873,0.004068063146006218,tf-idf,1608,2,False,bigram,20,40,0.0,friedman_mse,deviance
1472,0.40558862686157227,0.01342473288725649,0.01586179733276367,0.00035929701703222536,0.4241610738255034,0.024346788117069876,0.42811334824757646,0.003966319506926826,tf-idf,1609,2,False,bigram,20,20,0.0,friedman_mse,deviance
1476,2.961606240272522,0.09623200088549609,0.02252330780029297,0.0013675450037940536,0.42348993288590603,0.02501294651487815,0.4283370618941089,0.004100738876917975,tf-idf,1610,2,False,bigram,20,200,0.0,friedman_mse,deviance
1475,1.566964292526245,0.029179275966139485,0.01946263313293457,0.00044295514153283464,0.42348993288590603,0.02501294651487815,0.4283370618941089,0.004100738876917975,tf-idf,1610,2,False,bigram,20,100,0.0,friedman_mse,deviance
1474,1.2735058069229126,0.026403025579563467,0.018217587471008302,0.0003479573967842609,0.42348993288590603,0.02501294651487815,0.4283370618941089,0.004100738876917975,tf-idf,1610,2,False,bigram,20,80,0.0,friedman_mse,deviance
591,0.7135761976242065,0.04897076903968982,0.01657891273498535,0.0004439575838183513,0.4228187919463088,0.024383761241053622,0.424310216256525,0.006140250216327781,tf-idf,1613,2,True,bigram,20,40,0.0,friedman_mse,deviance
590,0.40152792930603026,0.011730029179995535,0.01580386161804199,0.0003850877491198621,0.4214765100671142,0.02416107382550336,0.4242356450410142,0.006025520334978598,tf-idf,1614,2,True,bigram,20,20,0.0,friedman_mse,deviance
592,1.2824223041534424,0.041569871969864246,0.018678164482116698,0.0008467739079118042,0.4208053691275168,0.02475955267878754,0.42445935868754664,0.006255098277557276,tf-idf,1615,2,True,bigram,20,80,0.0,friedman_mse,deviance
666,0.17286760807037355,0.022530981709739734,0.015422916412353516,0.001286919953713174,0.4208053691275168,0.025653040071968315,0.42774049217002236,0.015553775182083458,tf-idf,1615,2,True,bigram,80,5,0.005,friedman_mse,deviance
593,1.5615635156631469,0.01719717456063582,0.019317984580993652,0.0004515470801640434,0.4208053691275168,0.02475955267878754,0.42445935868754664,0.006255098277557276,tf-idf,1615,2,True,bigram,20,100,0.0,friedman_mse,deviance
594,3.013447380065918,0.03968191152311188,0.022596168518066406,0.002477622960772441,0.4208053691275168,0.02475955267878754,0.42445935868754664,0.006255098277557276,tf-idf,1615,2,True,bigram,20,200,0.0,friedman_mse,deviance
1478,0.18034768104553223,0.0071727570847245955,0.01563749313354492,0.0005118115838861163,0.4201342281879194,0.021685227411279883,0.42378821774794934,0.007948396108796886,tf-idf,1619,2,False,bigram,20,5,0.001,friedman_mse,deviance
596,0.1841510534286499,0.0038576325176895906,0.01532759666442871,0.0016344153626277308,0.4174496644295302,0.021392452953703664,0.42005965697240866,0.009010782825841501,tf-idf,1620,2,True,bigram,20,5,0.001,friedman_mse,deviance
1485,0.18865771293640138,0.007026262304689627,0.01604623794555664,0.0004632958859355947,0.4174496644295302,0.024346788117069876,0.41692766592095454,0.0036295580980277376,tf-idf,1620,2,False,bigram,20,5,0.002,friedman_mse,deviance
603,0.1975180149078369,0.02483869670740045,0.016024065017700196,0.0007259283200598579,0.41610738255033564,0.024011468214762847,0.41349739000745717,0.005836120746643745,tf-idf,1622,2,True,bigram,20,5,0.002,friedman_mse,deviance
597,0.38328099250793457,0.007247449633431671,0.015761327743530274,0.00036774248931493954,0.4161073825503355,0.01968171583706736,0.42147651006711406,0.008009379019894148,tf-idf,1623,2,True,bigram,20,20,0.001,friedman_mse,deviance
