,adjusted_rand,homogeneity,completeness,v_measure,vec_name,fs_name,clust_name,repetition,n_clusters,noise
0,0.021813518789957038,0.27209381365293656,0.038842258422678674,0.06798013594607556,bow-non_binary,chi_k-600,dbscan-07-20-cosine,1,2.0,60.0
0,0.0679760679737201,0.2957769827161917,0.21884237191537184,0.2515588886155479,bow-non_binary,chi_k-600,dbscan-05-20-cosine,1,9.0,948.0
0,0.029322469999753426,0.5081461367536458,0.10997984772957928,0.18082344424094207,bow-non_binary,chi_k-600,dbscan-03-20-cosine,1,2.0,1340.0
0,0.009844874817465795,0.3985468997786256,0.06783783269132904,0.11594100760394008,bow-non_binary,chi_k-600,dbscan-01-20-cosine,1,3.0,1401.0
0,0.11787861067181017,0.22028895409862637,0.08735572461697323,0.12510212294742928,bow-non_binary,chi_k-400,kmeans-2-cousine,1,2.0,0.0
0,0.12843379839170221,0.2214462206328725,0.1377083505217779,0.16981542890903958,bow-non_binary,chi_k-400,kmeans-3-cousine,1,3.0,0.0
0,0.15699820960954175,0.21691191248763173,0.19534138274468632,0.20556232495485796,bow-non_binary,chi_k-400,kmeans-5-cousine,1,5.0,0.0
0,0.23152598337299432,0.2797129634115719,0.33357453129240866,0.3042785690957613,bow-non_binary,chi_k-400,kmeans-8-cousine,1,8.0,0.0
0,0.27669870720128686,0.26559208637725323,0.32741722924977384,0.293281817808744,bow-non_binary,chi_k-400,kmeans-9-cousine,1,9.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-400,dbscan-1-5-cosine,1,1.0,0.0
0,0.0021659252491452235,0.17037564650200798,0.005652841689114432,0.010942621472845736,bow-non_binary,chi_k-400,dbscan-09-5-cosine,1,1.0,15.0
0,0.0031203053168257404,0.15191748342648426,0.005583962970531,0.010771984911064549,bow-non_binary,chi_k-400,dbscan-07-5-cosine,1,1.0,17.0
0,0.04335940059151941,0.1717702056396779,0.06316072860395092,0.0923601770501771,bow-non_binary,chi_k-400,dbscan-05-5-cosine,1,4.0,293.0
0,0.04719982139434514,0.2817113835884496,0.2122409895391872,0.2420909628945794,bow-non_binary,chi_k-400,dbscan-03-5-cosine,1,14.0,1003.0
0,0.011352410071122995,0.3217743588477479,0.1298387312699951,0.18502021053958065,bow-non_binary,chi_k-400,dbscan-01-5-cosine,1,15.0,1303.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-400,dbscan-1-10-cosine,1,1.0,0.0
0,0.0021659252491452235,0.17037564650200798,0.005652841689114432,0.010942621472845736,bow-non_binary,chi_k-400,dbscan-09-10-cosine,1,1.0,15.0
0,0.0029083457423211834,0.13245377001386824,0.0053299494234630065,0.0102475371982104,bow-non_binary,chi_k-400,dbscan-07-10-cosine,1,1.0,19.0
0,0.04864629126733977,0.15784882321448893,0.071841845031516,0.09874280729277926,bow-non_binary,chi_k-400,dbscan-05-10-cosine,1,5.0,448.0
0,0.04129020449170996,0.34907168808490585,0.19841512681698986,0.2530146895756686,bow-non_binary,chi_k-400,dbscan-03-10-cosine,1,9.0,1141.0
0,0.008202666542229772,0.3508144598424864,0.09761220797236202,0.1527285349942461,bow-non_binary,chi_k-400,dbscan-01-10-cosine,1,7.0,1353.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-400,dbscan-1-20-cosine,1,1.0,0.0
0,0.0021659252491452235,0.17037564650200798,0.005652841689114432,0.010942621472845736,bow-non_binary,chi_k-400,dbscan-09-20-cosine,1,1.0,15.0
0,0.004773032318877475,0.16487535191459204,0.008012332841527458,0.01528201616867246,bow-non_binary,chi_k-400,dbscan-07-20-cosine,1,1.0,24.0
0,0.05867748447510686,0.16022662890828226,0.08184767658163929,0.10834836250886128,bow-non_binary,chi_k-400,dbscan-05-20-cosine,1,3.0,659.0
0,0.0314155271846039,0.474837379928737,0.12741684416900273,0.2009194058693012,bow-non_binary,chi_k-400,dbscan-03-20-cosine,1,3.0,1308.0
0,0.010009811638543907,0.3992755038692312,0.06914243137545852,0.1178728526342989,bow-non_binary,chi_k-400,dbscan-01-20-cosine,1,3.0,1399.0
0,0.03980722433119366,0.10483808496629085,0.03924199130420012,0.057107898955752814,bow-non_binary,chi_k-200,kmeans-2-cousine,1,2.0,0.0
0,0.08609357049312599,0.24523596191495067,0.13589363289996292,0.17488017847852286,bow-non_binary,chi_k-200,kmeans-3-cousine,1,3.0,0.0
0,0.1885115224889199,0.23454758582066973,0.18482814336643938,0.20674059942545445,bow-non_binary,chi_k-200,kmeans-4-cousine,1,4.0,0.0
0,0.24210213248092216,0.26917934058406273,0.33712702560970964,0.29934579449124765,bow-non_binary,chi_k-200,kmeans-9-cousine,1,9.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-200,dbscan-1-5-cosine,1,1.0,0.0
0,0.006193888652101689,0.14244113201889233,0.010575152205700218,0.019688579670920137,bow-non_binary,chi_k-200,dbscan-09-5-cosine,1,1.0,41.0
0,0.006193888652101689,0.14244113201889233,0.010575152205700218,0.019688579670920137,bow-non_binary,chi_k-200,dbscan-07-5-cosine,1,1.0,41.0
0,0.025399463578524878,0.24129975504610646,0.04124812616680272,0.07045292781834986,bow-non_binary,chi_k-200,dbscan-05-5-cosine,1,2.0,84.0
0,0.07546932585857702,0.21192866715416328,0.1502519357631002,0.1758387513142493,bow-non_binary,chi_k-200,dbscan-03-5-cosine,1,13.0,585.0
0,0.016154096320552837,0.29315468803743255,0.17380072621050616,0.21822425061707085,bow-non_binary,chi_k-200,dbscan-01-5-cosine,1,25.0,1222.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-200,dbscan-1-10-cosine,1,1.0,0.0
0,0.006193888652101689,0.14244113201889233,0.010575152205700218,0.019688579670920137,bow-non_binary,chi_k-200,dbscan-09-10-cosine,1,1.0,41.0
0,0.0060835396387283365,0.13785581665541324,0.010428398287212143,0.019389998629965967,bow-non_binary,chi_k-200,dbscan-07-10-cosine,1,1.0,42.0
0,0.029046127135859776,0.19046724332482845,0.04346280132302842,0.07077534625903616,bow-non_binary,chi_k-200,dbscan-05-10-cosine,1,2.0,142.0
0,0.07747766310850504,0.22425171526580207,0.13470209421271073,0.16830675635386605,bow-non_binary,chi_k-200,dbscan-03-10-cosine,1,6.0,756.0
0,0.007999844636154907,0.3329797614555387,0.11585196784312343,0.17189676263234258,bow-non_binary,chi_k-200,dbscan-01-10-cosine,1,9.0,1320.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-200,dbscan-1-20-cosine,1,1.0,0.0
0,0.006193888652101689,0.14244113201889233,0.010575152205700218,0.019688579670920137,bow-non_binary,chi_k-200,dbscan-09-20-cosine,1,1.0,41.0
0,0.007961853651311229,0.15936130310365598,0.013152153397276687,0.024298907998494105,bow-non_binary,chi_k-200,dbscan-07-20-cosine,1,1.0,47.0
0,0.036201452434430445,0.15304460589999094,0.04989706947421441,0.07525785247573884,bow-non_binary,chi_k-200,dbscan-05-20-cosine,1,2.0,279.0
0,0.08472899323052466,0.2971657001778899,0.23060545172599667,0.25968842851597984,bow-non_binary,chi_k-200,dbscan-03-20-cosine,1,10.0,929.0
0,0.010231794476210122,0.3998653541202426,0.0711082895047014,0.12074451192145748,bow-non_binary,chi_k-200,dbscan-01-20-cosine,1,3.0,1396.0
0,0.15549803504142207,0.4550988434763181,0.15652744400447496,0.23293785828647107,bow-non_binary,chi_k-100,kmeans-2-cousine,1,2.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-100,dbscan-1-5-cosine,1,1.0,0.0
0,0.012516639256929954,0.10988195740359834,0.017707115313125812,0.030499359375349647,bow-non_binary,chi_k-100,dbscan-09-5-cosine,1,1.0,116.0
0,0.012516639256929954,0.10988195740359834,0.017707115313125812,0.030499359375349647,bow-non_binary,chi_k-100,dbscan-07-5-cosine,1,1.0,116.0
0,0.025681223625727008,0.21414929940185254,0.04433007692980563,0.07345464115301165,bow-non_binary,chi_k-100,dbscan-05-5-cosine,1,2.0,119.0
0,0.03295383255643005,0.18982898038193535,0.0651422823420418,0.09699832761254215,bow-non_binary,chi_k-100,dbscan-03-5-cosine,1,5.0,193.0
0,0.020376413445210413,0.26135603301489246,0.2629264543812064,0.2621388916995304,bow-non_binary,chi_k-100,dbscan-01-5-cosine,1,35.0,1003.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-100,dbscan-1-10-cosine,1,1.0,0.0
0,0.012516639256929954,0.10988195740359834,0.017707115313125812,0.030499359375349647,bow-non_binary,chi_k-100,dbscan-09-10-cosine,1,1.0,116.0
0,0.012516639256929954,0.10988195740359834,0.017707115313125812,0.030499359375349647,bow-non_binary,chi_k-100,dbscan-07-10-cosine,1,1.0,116.0
0,0.02738069190112603,0.22040075682637247,0.046672733592443116,0.07703277319511465,bow-non_binary,chi_k-100,dbscan-05-10-cosine,1,2.0,124.0
0,0.03758383486840502,0.1542104896813533,0.05512220956092355,0.0812144778095084,bow-non_binary,chi_k-100,dbscan-03-10-cosine,1,3.0,291.0
0,0.022793904389355284,0.2882020079703841,0.19214449961225624,0.23056868212657838,bow-non_binary,chi_k-100,dbscan-01-10-cosine,1,16.0,1152.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,bow-non_binary,chi_k-100,dbscan-1-20-cosine,1,1.0,0.0
0,0.012516639256929954,0.10988195740359834,0.017707115313125812,0.030499359375349647,bow-non_binary,chi_k-100,dbscan-09-20-cosine,1,1.0,116.0
0,0.012516639256929954,0.10988195740359834,0.017707115313125812,0.030499359375349647,bow-non_binary,chi_k-100,dbscan-07-20-cosine,1,1.0,116.0
0,0.031095124672472402,0.21373474550009874,0.04914869380237225,0.07991970577823747,bow-non_binary,chi_k-100,dbscan-05-20-cosine,1,2.0,144.0
0,0.04142622383984206,0.1367836329094141,0.0533219688796286,0.07673180115262346,bow-non_binary,chi_k-100,dbscan-03-20-cosine,1,2.0,416.0
0,0.019051890295228142,0.32838836078944145,0.11665530242754885,0.1721549893089988,bow-non_binary,chi_k-100,dbscan-01-20-cosine,1,6.0,1300.0
0,0.06664557204724952,0.2856046252588852,0.09038123031474903,0.1373099388278745,tf_idf-binary,chi_k-all,kmeans-2-cousine,1,2.0,0.0
0,0.17562244593582174,0.28579560041154783,0.175747897789251,0.2176521873476557,tf_idf-binary,chi_k-all,kmeans-3-cousine,1,3.0,0.0
0,0.28354754532494153,0.3810952661240499,0.2915960073037506,0.33039185252954023,tf_idf-binary,chi_k-all,kmeans-4-cousine,1,4.0,0.0
0,0.2293873123727613,0.3247583074056049,0.28747941546914796,0.3049839135796353,tf_idf-binary,chi_k-all,kmeans-5-cousine,1,5.0,0.0
0,0.23221536823987007,0.2978578654661317,0.28119617042809464,0.2892873062239129,tf_idf-binary,chi_k-all,kmeans-6-cousine,1,6.0,0.0
0,0.1718985986495991,0.2391613489090012,0.2538775403439661,0.24629982068294576,tf_idf-binary,chi_k-all,kmeans-7-cousine,1,7.0,0.0
0,0.18560508918507765,0.26740025924866323,0.29873414580238555,0.28220008295303256,tf_idf-binary,chi_k-all,kmeans-8-cousine,1,8.0,0.0
0,0.2161167490347538,0.2315834523204799,0.28702488070207394,0.25634070469889436,tf_idf-binary,chi_k-all,kmeans-9-cousine,1,9.0,0.0
0,0.1713921173341199,0.21250736743596793,0.27855461395713044,0.24108935304354667,tf_idf-binary,chi_k-all,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-all,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-all,dbscan-09-5-cosine,1,1.0,0.0
0,0.04914068492355249,0.1333525367247258,0.0625846629324534,0.08518876024263711,tf_idf-binary,chi_k-all,dbscan-07-5-cosine,1,4.0,660.0
0,0.01848344188210325,0.2731713505113416,0.18044498231193662,0.21733079673015396,tf_idf-binary,chi_k-all,dbscan-05-5-cosine,1,22.0,1161.0
0,0.01243564088989229,0.32096762679464447,0.13925192186832336,0.19423494294633153,tf_idf-binary,chi_k-all,dbscan-03-5-cosine,1,15.0,1285.0
0,0.010563659210311892,0.3272838582015831,0.11130893652510464,0.1661204590511011,tf_idf-binary,chi_k-all,dbscan-01-5-cosine,1,12.0,1331.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-all,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-all,dbscan-09-10-cosine,1,1.0,0.0
0,0.05625293740374971,0.17127956307843595,0.0782047426609851,0.10738049524947349,tf_idf-binary,chi_k-all,dbscan-07-10-cosine,1,3.0,858.0
0,0.012096500581563899,0.2905771113688727,0.12322179335680689,0.17305716550917238,tf_idf-binary,chi_k-all,dbscan-05-10-cosine,1,8.0,1260.0
0,0.00848780474185169,0.35224791611624123,0.11098500862363304,0.16878868456844232,tf_idf-binary,chi_k-all,dbscan-03-10-cosine,1,7.0,1332.0
0,0.007798852333078902,0.34900156803940763,0.0936639065453881,0.14769098621796944,tf_idf-binary,chi_k-all,dbscan-01-10-cosine,1,7.0,1359.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-all,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-all,dbscan-09-20-cosine,1,1.0,0.0
0,0.03764567806191379,0.19931623724720626,0.09473043298471566,0.12842392291278115,tf_idf-binary,chi_k-all,dbscan-07-20-cosine,1,4.0,1044.0
0,0.015686907247765797,0.3722547256431943,0.09633177341718606,0.1530558731676824,tf_idf-binary,chi_k-all,dbscan-05-20-cosine,1,4.0,1348.0
0,0.011353739262779087,0.384526706737918,0.08381769348704945,0.1376343632056313,tf_idf-binary,chi_k-all,dbscan-03-20-cosine,1,4.0,1377.0
0,0.009729707778658588,0.39844131836068397,0.0665379635087214,0.1140329254880482,tf_idf-binary,chi_k-all,dbscan-01-20-cosine,1,3.0,1403.0
0,0.0717370795793791,0.30829983386475207,0.09651187242251705,0.14700461361027542,tf_idf-binary,chi_k-1600,kmeans-2-cousine,1,2.0,0.0
0,0.11068783321824541,0.27016754442317453,0.15213866375425392,0.19465936518290894,tf_idf-binary,chi_k-1600,kmeans-3-cousine,1,3.0,0.0
0,0.13786437642547028,0.2810738940819948,0.2033131507091831,0.23595188848432377,tf_idf-binary,chi_k-1600,kmeans-4-cousine,1,4.0,0.0
0,0.20549476461215033,0.30166799542430656,0.2615090078622093,0.28015667446228176,tf_idf-binary,chi_k-1600,kmeans-5-cousine,1,5.0,0.0
0,0.21274851138383458,0.27041182043653544,0.26982710000070786,0.2701191437864144,tf_idf-binary,chi_k-1600,kmeans-6-cousine,1,6.0,0.0
0,0.23445210167580435,0.28238094828015964,0.299771212153444,0.2908163360312291,tf_idf-binary,chi_k-1600,kmeans-7-cousine,1,7.0,0.0
0,0.1745758032687905,0.20596112428653449,0.2477444784570426,0.22492881291409605,tf_idf-binary,chi_k-1600,kmeans-8-cousine,1,8.0,0.0
0,0.23998804151897424,0.2768729539507648,0.3468580838577143,0.30793921244264216,tf_idf-binary,chi_k-1600,kmeans-9-cousine,1,9.0,0.0
0,0.16267635410042108,0.20439566935545733,0.2701780531458307,0.23272769392640155,tf_idf-binary,chi_k-1600,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1600,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1600,dbscan-09-5-cosine,1,1.0,0.0
0,0.05382466834604345,0.1447441106122158,0.06988749853710552,0.09426201349148165,tf_idf-binary,chi_k-1600,dbscan-07-5-cosine,1,7.0,563.0
0,0.018430324395379186,0.26686545071474477,0.19224037471544356,0.2234879690142782,tf_idf-binary,chi_k-1600,dbscan-05-5-cosine,1,25.0,1131.0
0,0.0120686677604157,0.3190329750319012,0.14349801322525776,0.1979568903823062,tf_idf-binary,chi_k-1600,dbscan-03-5-cosine,1,16.0,1278.0
0,0.010563659210311892,0.3272838582015831,0.11130893652510464,0.1661204590511011,tf_idf-binary,chi_k-1600,dbscan-01-5-cosine,1,12.0,1331.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1600,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1600,dbscan-09-10-cosine,1,1.0,0.0
0,0.06492118726858062,0.16194148932786256,0.0722174207457426,0.09988940132413708,tf_idf-binary,chi_k-1600,dbscan-07-10-cosine,1,2.0,760.0
0,0.012373748003086323,0.29063442860270505,0.12539827290736696,0.1752028398821257,tf_idf-binary,chi_k-1600,dbscan-05-10-cosine,1,8.0,1254.0
0,0.008628318308133353,0.3527471617305396,0.11167855044235268,0.1696473328765891,tf_idf-binary,chi_k-1600,dbscan-03-10-cosine,1,7.0,1331.0
0,0.007798852333078902,0.34900156803940763,0.0936639065453881,0.14769098621796944,tf_idf-binary,chi_k-1600,dbscan-01-10-cosine,1,7.0,1359.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1600,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1600,dbscan-09-20-cosine,1,1.0,0.0
0,0.0485753072918684,0.2031637662755197,0.09058741370926914,0.1253038721225683,tf_idf-binary,chi_k-1600,dbscan-07-20-cosine,1,3.0,997.0
0,0.016212319100125657,0.3737310489318695,0.0984059462936201,0.15579104328345725,tf_idf-binary,chi_k-1600,dbscan-05-20-cosine,1,4.0,1345.0
0,0.011353739262779087,0.384526706737918,0.08381769348704945,0.1376343632056313,tf_idf-binary,chi_k-1600,dbscan-03-20-cosine,1,4.0,1377.0
0,0.009729707778658588,0.39844131836068397,0.0665379635087214,0.1140329254880482,tf_idf-binary,chi_k-1600,dbscan-01-20-cosine,1,3.0,1403.0
0,0.07834146044393268,0.34026953706631424,0.10464466720763081,0.16006408482869955,tf_idf-binary,chi_k-1400,kmeans-2-cousine,1,2.0,0.0
0,0.11266331946406295,0.2738308303652735,0.16295724543091272,0.2043220513703141,tf_idf-binary,chi_k-1400,kmeans-3-cousine,1,3.0,0.0
0,0.12506123556205692,0.294970886630857,0.19328005206960192,0.23353560150349426,tf_idf-binary,chi_k-1400,kmeans-4-cousine,1,4.0,0.0
0,0.2782714921650153,0.34534788952857765,0.30590528540800344,0.324432183295164,tf_idf-binary,chi_k-1400,kmeans-5-cousine,1,5.0,0.0
0,0.18538441785755083,0.26192408492647684,0.2591153037724111,0.260512123663098,tf_idf-binary,chi_k-1400,kmeans-6-cousine,1,6.0,0.0
0,0.2502333921511062,0.29356683153646035,0.3247292722152761,0.30836275038102756,tf_idf-binary,chi_k-1400,kmeans-7-cousine,1,7.0,0.0
0,0.18315681251049085,0.24323795336894563,0.2765611268726125,0.25883140251284076,tf_idf-binary,chi_k-1400,kmeans-8-cousine,1,8.0,0.0
0,0.17613664868209994,0.22043711599240381,0.27782274122231415,0.2458253176344459,tf_idf-binary,chi_k-1400,kmeans-9-cousine,1,9.0,0.0
0,0.22694414696205154,0.2455664636968609,0.32471942973148615,0.2796499193534453,tf_idf-binary,chi_k-1400,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1400,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1400,dbscan-09-5-cosine,1,1.0,0.0
0,0.05334072781381427,0.14968347431351794,0.06832474860527236,0.09382293581324704,tf_idf-binary,chi_k-1400,dbscan-07-5-cosine,1,6.0,482.0
0,0.01910534628678937,0.2685569839960203,0.19454486545615868,0.22563668178229818,tf_idf-binary,chi_k-1400,dbscan-05-5-cosine,1,24.0,1122.0
0,0.012067641426202529,0.3157094509181366,0.14430743964429738,0.19807630314530775,tf_idf-binary,chi_k-1400,dbscan-03-5-cosine,1,16.0,1274.0
0,0.010563659210311892,0.3272838582015831,0.11130893652510464,0.1661204590511011,tf_idf-binary,chi_k-1400,dbscan-01-5-cosine,1,12.0,1331.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1400,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1400,dbscan-09-10-cosine,1,1.0,0.0
0,0.06540437724245293,0.1622621393800143,0.07665022293583185,0.10411708324310674,tf_idf-binary,chi_k-1400,dbscan-07-10-cosine,1,4.0,678.0
0,0.012336003731188608,0.2904000350212123,0.12677845742766772,0.17650223654059238,tf_idf-binary,chi_k-1400,dbscan-05-10-cosine,1,8.0,1250.0
0,0.008908111529878526,0.3536764380369097,0.11306990808424146,0.1713571522208135,tf_idf-binary,chi_k-1400,dbscan-03-10-cosine,1,7.0,1329.0
0,0.007798852333078902,0.34900156803940763,0.0936639065453881,0.14769098621796944,tf_idf-binary,chi_k-1400,dbscan-01-10-cosine,1,7.0,1359.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1400,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1400,dbscan-09-20-cosine,1,1.0,0.0
0,0.051867866763527816,0.202532897371697,0.09224021154015538,0.12675292781196262,tf_idf-binary,chi_k-1400,dbscan-07-20-cosine,1,3.0,973.0
0,0.016212319100125657,0.3737310489318695,0.0984059462936201,0.15579104328345725,tf_idf-binary,chi_k-1400,dbscan-05-20-cosine,1,4.0,1345.0
0,0.011582637986964085,0.38515737907223463,0.08518252856102412,0.13951050680943686,tf_idf-binary,chi_k-1400,dbscan-03-20-cosine,1,4.0,1375.0
0,0.009729707778658588,0.39844131836068397,0.0665379635087214,0.1140329254880482,tf_idf-binary,chi_k-1400,dbscan-01-20-cosine,1,3.0,1403.0
0,0.07410829516608682,0.3056233882059109,0.09700991232844486,0.14727295559522577,tf_idf-binary,chi_k-1000,kmeans-2-cousine,1,2.0,0.0
0,0.09085024420882061,0.21814429873083505,0.12622774108315665,0.15991926681292581,tf_idf-binary,chi_k-1000,kmeans-3-cousine,1,3.0,0.0
0,0.16176457109675055,0.26323489386589705,0.2004175294581152,0.22757084592612764,tf_idf-binary,chi_k-1000,kmeans-4-cousine,1,4.0,0.0
0,0.1629183942424574,0.2318815929134884,0.19518474403155323,0.21195652966800077,tf_idf-binary,chi_k-1000,kmeans-5-cousine,1,5.0,0.0
0,0.17657146412790625,0.25043416608667785,0.24366872497804312,0.2470051280606131,tf_idf-binary,chi_k-1000,kmeans-6-cousine,1,6.0,0.0
0,0.17120105320281828,0.23550924031966416,0.24115299482426075,0.23829770610933784,tf_idf-binary,chi_k-1000,kmeans-7-cousine,1,7.0,0.0
0,0.11384124680187663,0.18549564797395834,0.20422041594716647,0.19440819556926417,tf_idf-binary,chi_k-1000,kmeans-8-cousine,1,8.0,0.0
0,0.20864052825301413,0.2183786077937707,0.2668255825435494,0.24018341308681943,tf_idf-binary,chi_k-1000,kmeans-9-cousine,1,9.0,0.0
0,0.29618433609079764,0.2911716211396246,0.3723267833296773,0.32678599485861987,tf_idf-binary,chi_k-1000,kmeans-10-cousine,1,10.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1000,dbscan-1-5-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1000,dbscan-09-5-cosine,1,1.0,0.0
0,0.04575714550254937,0.17894996313087083,0.061019953649647116,0.09100739461304264,tf_idf-binary,chi_k-1000,dbscan-07-5-cosine,1,4.0,269.0
0,0.017876580812928523,0.2596394627177261,0.22521196692083673,0.24120343063654898,tf_idf-binary,chi_k-1000,dbscan-05-5-cosine,1,31.0,1053.0
0,0.012046856628727757,0.31574835999097556,0.1486411675088656,0.20212861009482713,tf_idf-binary,chi_k-1000,dbscan-03-5-cosine,1,16.0,1267.0
0,0.01066102576645966,0.32754881597975233,0.1119936948823901,0.16691628795572797,tf_idf-binary,chi_k-1000,dbscan-01-5-cosine,1,12.0,1330.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1000,dbscan-1-10-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1000,dbscan-09-10-cosine,1,1.0,0.0
0,0.06664065675561476,0.1719554714257038,0.07001570405917334,0.0995125421412037,tf_idf-binary,chi_k-1000,dbscan-07-10-cosine,1,2.0,468.0
0,0.0108710315936078,0.2837493125147649,0.13592166496685965,0.18379960044722096,tf_idf-binary,chi_k-1000,dbscan-05-10-cosine,1,9.0,1227.0
0,0.008985334049249068,0.35418542067818726,0.11434100178070607,0.17287356219495975,tf_idf-binary,chi_k-1000,dbscan-03-10-cosine,1,7.0,1327.0
0,0.00787377958306739,0.34913803489591905,0.09433724696365843,0.1485391514236044,tf_idf-binary,chi_k-1000,dbscan-01-10-cosine,1,7.0,1358.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1000,dbscan-1-20-cosine,1,1.0,0.0
0,0.0,1.0,-3.270817334348571e-17,-6.541634668697142e-17,tf_idf-binary,chi_k-1000,dbscan-09-20-cosine,1,1.0,0.0
0,0.07158421566700914,0.18598280871986803,0.08241665462627097,0.11421841699378851,tf_idf-binary,chi_k-1000,dbscan-07-20-cosine,1,2.0,811.0
0,0.016456559371215092,0.3746890285789689,0.09912266723201683,0.15677188310749018,tf_idf-binary,chi_k-1000,dbscan-05-20-cosine,1,4.0,1344.0
0,0.011865134169053958,0.3862568180744742,0.08655269607207319,0.1414166508087818,tf_idf-binary,chi_k-1000,dbscan-03-20-cosine,1,4.0,1373.0
0,0.009729707778658588,0.39844131836068397,0.0665379635087214,0.1140329254880482,tf_idf-binary,chi_k-1000,dbscan-01-20-cosine,1,3.0,1403.0
0,0.08182374844128414,0.3263092660802128,0.10526541632242252,0.1591802399184851,tf_idf-binary,chi_k-800,kmeans-2-cousine,1,2.0,0.0
0,0.2073909716249446,0.36990869599669374,0.2179541838500303,0.27429235863985685,tf_idf-binary,chi_k-800,kmeans-3-cousine,1,3.0,0.0
0,0.31775679606830787,0.3876456549844516,0.30656585415497645,0.3423709338299249,tf_idf-binary,chi_k-800,kmeans-4-cousine,1,4.0,0.0
0,0.3571738017667643,0.38692251316253296,0.34833690207502643,0.366617242254759,tf_idf-binary,chi_k-800,kmeans-5-cousine,1,5.0,0.0
0,0.243350802665937,0.3042357939705684,0.29530380768268716,0.2997032661233097,tf_idf-binary,chi_k-800,kmeans-6-cousine,1,6.0,0.0
0,0.19466110391688704,0.25111895313911176,0.2733401256340719,0.26175878720874235,tf_idf-binary,chi_k-800,kmeans-7-cousine,1,7.0,0.0
0,0.23998148621267673,0.26728766911846,0.30699701762342524,0.2857694769206506,tf_idf-binary,chi_k-800,kmeans-8-cousine,1,8.0,0.0
