,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_score,std_test_score,mean_train_score,std_train_score,combination,rank_test_score,repetition,binary,ngram_range,tokens,alpha
562,0.09747781753540039,0.022932059108729166,0.011452627182006837,0.0030290053086345537,0.7060402684563758,0.03934053930134994,0.7389261744966443,0.012448926847216237,bow,395,3,False,unigram_bigram,80,0.1
561,0.08402004241943359,0.014747774060633339,0.009628629684448243,0.0017768388509436005,0.7026845637583892,0.03855995281133753,0.741014168530947,0.012500636007889426,bow,396,3,False,unigram_bigram,80,0.0
425,0.04693877696990967,0.012836612408133878,0.008146262168884278,0.0022124363424647514,0.6657718120805369,0.03829622179244861,0.6924683072334079,0.006562266964951517,bow,397,3,False,unigram,40,0.7
418,0.04176788330078125,0.009646286227431595,0.007238268852233887,0.001813104865389931,0.6657718120805369,0.03471816686275857,0.6914988814317673,0.0077786750115050336,bow,397,3,False,unigram,40,0.0
428,0.04119257926940918,0.011215573482963563,0.006669354438781738,0.001270268562105999,0.6657718120805369,0.03817842323041046,0.6929903057419836,0.006552514616320245,bow,397,3,False,unigram,40,1.0
421,0.044861125946044925,0.013078815210178332,0.008073019981384277,0.002145198850196036,0.6651006711409396,0.03582283528881214,0.6921700223713647,0.006524874826018601,bow,400,3,False,unigram,40,0.3
422,0.06034307479858399,0.008220359490930163,0.009704661369323731,0.0020492577256811316,0.6651006711409396,0.03582283528881214,0.6918717375093214,0.006490695047573144,bow,400,3,False,unigram,40,0.4
419,0.03940162658691406,0.0058904688245502955,0.00714716911315918,0.0016982656045058705,0.6651006711409396,0.03493158034811573,0.6917225950782997,0.007613571375451286,bow,400,3,False,unigram,40,0.1
426,0.046351385116577146,0.010488898893894306,0.00753488540649414,0.0019378470892507202,0.6651006711409396,0.038839292070416885,0.6926920208799403,0.00681378542073817,bow,400,3,False,unigram,40,0.8
423,0.04491569995880127,0.011599451241121323,0.007863259315490723,0.0019557859185260654,0.6651006711409396,0.03582283528881214,0.6921700223713646,0.006575811390021957,bow,400,3,False,unigram,40,0.5
427,0.04288640022277832,0.011626023298551034,0.006908535957336426,0.0014294015204202467,0.6651006711409396,0.03813710777228289,0.6927665920954512,0.0062746260903691715,bow,400,3,False,unigram,40,0.9
420,0.05212376117706299,0.013085494332226921,0.008516407012939453,0.0021095337779262983,0.6644295302013423,0.035640048449266465,0.6914988814317674,0.007314444171933682,bow,406,3,False,unigram,40,0.2
424,0.04595646858215332,0.011318704713600159,0.008589982986450195,0.0020903226871368022,0.6637583892617449,0.037421749958256784,0.6923191648023862,0.006570735502434204,bow,407,3,False,unigram,40,0.6
26,0.054691529273986815,0.012522003068480926,0.00908815860748291,0.0021902304394329705,0.6583892617449665,0.027906876357438652,0.6900074571215511,0.011284918982934202,bow,408,3,True,unigram,40,0.4
27,0.05831842422485352,0.010089763036585327,0.010713481903076172,0.001333864856055143,0.6583892617449665,0.027745002159187106,0.6894854586129754,0.010838253422236632,bow,408,3,True,unigram,40,0.5
25,0.05112557411193848,0.0132584666141661,0.008932995796203613,0.002401667429243594,0.6570469798657718,0.02692103506057931,0.6906040268456376,0.011409395973154364,bow,410,3,True,unigram,40,0.3
28,0.04591615200042724,0.011915740412738941,0.007764577865600586,0.0019050234867825084,0.6570469798657718,0.02885906040268457,0.6891871737509321,0.010444230514548299,bow,410,3,True,unigram,40,0.6
29,0.05084235668182373,0.009371647169876485,0.009017062187194825,0.002012315140257063,0.6563758389261745,0.029377273326495694,0.6886651752423564,0.009568681293634185,bow,412,3,True,unigram,40,0.7
31,0.03875160217285156,0.008716235332567605,0.007005834579467773,0.0011410960787770262,0.6557046979865772,0.03002183791455711,0.6882177479492915,0.009867380908526152,bow,413,3,True,unigram,40,0.9
30,0.048491477966308594,0.013622767431465895,0.008391380310058594,0.001902291944116856,0.6557046979865772,0.03002183791455711,0.6883668903803131,0.009856103253651313,bow,413,3,True,unigram,40,0.8
24,0.04698836803436279,0.012853011951258514,0.008270692825317384,0.002185985150671199,0.6550335570469799,0.027046230442429382,0.6917225950782997,0.011403301926094121,bow,415,3,True,unigram,40,0.2
32,0.03983683586120605,0.008852935682807468,0.0072361469268798825,0.0013591402961630394,0.6543624161073825,0.03122789295068951,0.6881431767337809,0.009975833860218126,bow,416,3,True,unigram,40,1.0
23,0.04613175392150879,0.012618356925875629,0.008149504661560059,0.0018293444656353969,0.6536912751677851,0.026541905950718384,0.6920954511558539,0.01101762896014699,bow,417,3,True,unigram,40,0.1
22,0.04596943855285644,0.011953401343759069,0.007773041725158691,0.0020285162698769257,0.6536912751677851,0.027866495962451943,0.6921700223713646,0.011049632478443816,bow,417,3,True,unigram,40,0.0
161,0.11454424858093262,0.027721079156026056,0.0138444185256958,0.002626910484971662,0.6100671140939598,0.04291630141945817,0.6245339299030574,0.0287872903012045,bow,419,3,True,unigram_bigram,40,0.7
164,0.09518115520477295,0.023960367176413245,0.01038048267364502,0.0023084017303898977,0.6100671140939598,0.044462770671280225,0.6236390753169276,0.029185939127281367,bow,419,3,True,unigram_bigram,40,1.0
163,0.13009881973266602,0.02016882903632755,0.013451504707336425,0.003070815548075241,0.6100671140939598,0.04291630141945817,0.6237136465324384,0.02921669390123402,bow,419,3,True,unigram_bigram,40,0.9
162,0.1267766237258911,0.024484044465132575,0.014380812644958496,0.0023473458222013797,0.6100671140939598,0.04291630141945817,0.62386278896346,0.029334462268550746,bow,419,3,True,unigram_bigram,40,0.8
160,0.13243043422698975,0.013281195488178285,0.012991857528686524,0.002659285597955123,0.6093959731543624,0.04253148863826807,0.6244593586875467,0.028831588934079045,bow,423,3,True,unigram_bigram,40,0.6
159,0.13866889476776123,0.004304707724353333,0.014221000671386718,0.0013976164735977291,0.6087248322147651,0.04213247279387787,0.6244593586875465,0.028950923897698527,bow,424,3,True,unigram_bigram,40,0.5
156,0.12315280437469482,0.023037920001337562,0.012925362586975098,0.002843501894786491,0.608724832214765,0.0414860656658405,0.6250559284116332,0.028267901000921414,bow,425,3,True,unigram_bigram,40,0.2
158,0.1313753604888916,0.013336126379110934,0.014800095558166504,0.0009730980656812566,0.6080536912751678,0.04320396493807001,0.624683072334079,0.029185939127281357,bow,426,3,True,unigram_bigram,40,0.4
154,0.10926501750946045,0.026375084829594105,0.013374829292297363,0.002776981894768425,0.6080536912751678,0.04073554605501615,0.6260253542132737,0.028166309200238993,bow,426,3,True,unigram_bigram,40,0.0
155,0.12331488132476806,0.022934055930572322,0.012672877311706543,0.002752338045906756,0.6080536912751678,0.04073554605501615,0.6259507829977629,0.028577806967380787,bow,426,3,True,unigram_bigram,40,0.1
352,0.08680913448333741,0.02345956356221014,0.010419559478759766,0.0026814787290125944,0.6080536912751678,0.04775958892525421,0.7956002982848621,0.006171415760238805,bow,426,3,True,bigram,1000,0.0
353,0.0849959135055542,0.021850910079069263,0.010314750671386718,0.002531343795728303,0.6080536912751677,0.053287069104105245,0.7887397464578674,0.006113475412098301,bow,430,3,True,bigram,1000,0.1
157,0.13111298084259032,0.016697261599206016,0.01417229175567627,0.0018426157063560571,0.6073825503355705,0.04193959677843756,0.623937360178971,0.028372461110776643,bow,431,3,True,unigram_bigram,40,0.3
354,0.09389100074768067,0.022358590858707776,0.010718798637390137,0.0023812319755282464,0.6053691275167785,0.0554900043183742,0.7781506338553319,0.007628529648797614,bow,432,3,True,bigram,1000,0.2
559,0.11373066902160645,0.03421603973770875,0.012516331672668458,0.0033422183824789583,0.6046979865771813,0.037421749958256784,0.618717375093214,0.01734498259882389,bow,433,3,False,unigram_bigram,40,0.9
748,0.06991763114929199,0.014926423866616256,0.008881163597106934,0.0019391481962243236,0.6046979865771812,0.04797132155304276,0.7945563012677106,0.00519060657876057,bow,434,3,False,bigram,1000,0.0
560,0.11238675117492676,0.03347633282820666,0.01227121353149414,0.003194701890076487,0.6040268456375839,0.03831973804998712,0.6183445190156599,0.01733135158399278,bow,435,3,False,unigram_bigram,40,1.0
550,0.12628512382507323,0.01784168909746128,0.01391911506652832,0.0025010740010361185,0.6033557046979866,0.036073435303024655,0.619537658463833,0.01727993838384518,bow,436,3,False,unigram_bigram,40,0.0
555,0.11980912685394288,0.031541651520658506,0.013711309432983399,0.0026806234021747827,0.6033557046979866,0.03790015544562551,0.6187919463087248,0.016892643636640087,bow,436,3,False,unigram_bigram,40,0.5
557,0.12125499248504638,0.022219009561677792,0.01396801471710205,0.002545917183379166,0.6033557046979866,0.03907054920222251,0.6186428038777032,0.017245792730945727,bow,436,3,False,unigram_bigram,40,0.7
558,0.1389631986618042,0.009944638011818477,0.013193726539611816,0.0030604921000190856,0.6033557046979866,0.03907054920222251,0.6181208053691274,0.017198165931134237,bow,436,3,False,unigram_bigram,40,0.8
554,0.12177915573120117,0.025918405000130006,0.012499523162841798,0.002985899482158352,0.6033557046979866,0.03619808472526659,0.6189410887397464,0.016510410663544976,bow,436,3,False,unigram_bigram,40,0.4
553,0.12861454486846924,0.020401218256584287,0.012631702423095702,0.0032195627683126926,0.6033557046979865,0.036446104650699244,0.6190156599552572,0.016410581597398933,bow,441,3,False,unigram_bigram,40,0.3
552,0.12612438201904297,0.019277899802652453,0.011581134796142579,0.002816533878883823,0.6033557046979865,0.036446104650699244,0.6190902311707681,0.01700092881918922,bow,441,3,False,unigram_bigram,40,0.2
750,0.09265820980072022,0.019059711779803947,0.010114741325378419,0.002358289855712009,0.6033557046979865,0.053223634611830446,0.7790454884414616,0.006670269134619945,bow,441,3,False,bigram,1000,0.2
551,0.12890932559967042,0.022510154221356216,0.014933395385742187,0.0019166264661615799,0.6026845637583893,0.035488064607791366,0.6193139448173006,0.016685465694426516,bow,444,3,False,unigram_bigram,40,0.1
556,0.10970883369445801,0.02978123892843029,0.012261080741882324,0.003067443795979549,0.6026845637583893,0.03770354873876012,0.618717375093214,0.01701809248019086,bow,444,3,False,unigram_bigram,40,0.6
749,0.06306281089782714,0.0006360345141808786,0.007646250724792481,0.0001945716787485576,0.6026845637583892,0.0510949431159041,0.789634601043997,0.005809380075633794,bow,446,3,False,bigram,1000,0.1
751,0.08943190574645996,0.019032325696349862,0.009762930870056152,0.0023007333489820678,0.6026845637583892,0.05400912627847171,0.7722595078299777,0.005901971345983411,bow,446,3,False,bigram,1000,0.3
355,0.0680685043334961,0.014788345770306452,0.007895183563232423,0.000657956870217523,0.5973154362416107,0.04830350124952103,0.7704697986577181,0.008167505783799003,bow,448,3,True,bigram,1000,0.3
752,0.06289484500885009,0.0012091219979797829,0.0076536893844604496,0.00016800863305554254,0.5966442953020133,0.04778316110423507,0.7627889634601045,0.0074455540408981955,bow,449,3,False,bigram,1000,0.4
753,0.0839083433151245,0.02142813212388001,0.01059422492980957,0.002760923895154816,0.5899328859060403,0.045957230377906014,0.7566741237882176,0.008038832372294809,bow,450,3,False,bigram,1000,0.5
356,0.07527673244476318,0.016653841606831216,0.008796000480651855,0.00214709884980638,0.5899328859060402,0.04843852503561378,0.7620432513049963,0.00696712285734311,bow,451,3,True,bigram,1000,0.4
365,0.06514852046966553,0.0008874198045941213,0.0079087495803833,0.00022136807631409404,0.5879194630872483,0.04709477796737942,0.7892617449664429,0.007786891861122538,bow,452,3,True,bigram,1200,0.2
364,0.07668769359588623,0.01951843673999446,0.009777116775512695,0.0022165362077381603,0.5865771812080537,0.043618998145696426,0.7959731543624161,0.0068686526112867775,bow,453,3,True,bigram,1200,0.1
759,0.09425642490386962,0.020747802596143925,0.009717488288879394,0.0026512078060648005,0.5859060402684564,0.042025428736787294,0.810738255033557,0.0065842625069781145,bow,454,3,False,bigram,1200,0.0
386,0.06933343410491943,0.015548928799586874,0.00850508213043213,0.0015841088733344016,0.585234899328859,0.04930031589854217,0.8106636838180463,0.005095457212783456,bow,455,3,True,bigram,1600,0.1
754,0.08912229537963867,0.019568454972643437,0.01100473403930664,0.002282893984337539,0.5845637583892617,0.03766171233986094,0.7484712900820283,0.007314444171933693,bow,456,3,False,bigram,1000,0.6
761,0.06408014297485351,0.0017433644254020886,0.008920049667358399,0.002258282026852561,0.5845637583892617,0.04625032793025517,0.7917971662938107,0.006693156054382362,bow,456,3,False,bigram,1200,0.2
357,0.09498958587646485,0.016463296120759252,0.011524796485900879,0.0024133558086875777,0.5845637583892617,0.04065253079438337,0.7544369873228933,0.007207222142626247,bow,456,3,True,bigram,1000,0.5
363,0.0737598180770874,0.017028155307318785,0.008716797828674317,0.0022816017854662795,0.5838926174496644,0.04244668000226013,0.8093959731543624,0.006671519536568233,bow,459,3,True,bigram,1200,0.0
763,0.0730738878250122,0.014411409569584253,0.009457564353942871,0.002284810629065181,0.5832214765100672,0.043021128887348575,0.7716629381058911,0.004459333747271032,bow,460,3,False,bigram,1200,0.4
760,0.08867263793945312,0.02274625810100968,0.010203003883361816,0.0027187631154705644,0.5832214765100671,0.04228187919463086,0.7979120059656972,0.0064666617117610185,bow,461,3,False,bigram,1200,0.1
385,0.09464530944824219,0.01835566588817306,0.010175180435180665,0.0025031304737301303,0.5825503355704698,0.04178357695643859,0.8202087994034304,0.005319703751532254,bow,462,3,True,bigram,1600,0.0
358,0.08595385551452636,0.022856313447091377,0.01071028709411621,0.002515066565669259,0.5825503355704698,0.03899554106398375,0.746234153616704,0.007692410353767536,bow,462,3,True,bigram,1000,0.6
782,0.09295086860656739,0.017022651663736288,0.01001894474029541,0.0023213686294310068,0.5818791946308726,0.04581980990254573,0.8131991051454138,0.0046480065748687235,bow,464,3,False,bigram,1600,0.1
366,0.09934563636779785,0.019899395607756602,0.010741209983825684,0.0026571866233517784,0.5818791946308725,0.0479337485521318,0.7817300521998508,0.006475684665283969,bow,465,3,True,bigram,1200,0.3
762,0.06909141540527344,0.014078489033781179,0.00835576057434082,0.0014389490407289587,0.5818791946308723,0.04858708133621011,0.7841909023117076,0.006860551826994796,bow,466,3,False,bigram,1200,0.3
755,0.1042722225189209,0.014782027958166683,0.01173698902130127,0.001979805099034893,0.5812080536912752,0.03775130499443015,0.7395973154362416,0.006659839988595428,bow,467,3,False,bigram,1000,0.7
375,0.09694128036499024,0.020557686979267253,0.009729933738708497,0.0027409870810140816,0.5812080536912752,0.04612843027500558,0.8078299776286354,0.005460018645185833,bow,467,3,True,bigram,1400,0.1
781,0.09662384986877441,0.017389255548526817,0.008855366706848144,0.0019434762022842221,0.580536912751678,0.043000183837963335,0.8210290827740492,0.005057665908370808,bow,469,3,False,bigram,1600,0.0
359,0.1007357120513916,0.018999447926490172,0.011603045463562011,0.00203409625653596,0.5798657718120805,0.040290821529674184,0.7366890380313199,0.005885459663646717,bow,470,3,True,bigram,1000,0.7
756,0.09529569149017333,0.020349901348791433,0.01103672981262207,0.002441953890536967,0.5798657718120805,0.03892617449664429,0.7327367636092468,0.007169703410423214,bow,470,3,False,bigram,1000,0.8
360,0.1054988145828247,0.014442745450326672,0.011398887634277344,0.0023291028115652915,0.5798657718120805,0.03972791566966105,0.7323639075316927,0.005761320182466442,bow,470,3,True,bigram,1000,0.8
387,0.08561618328094482,0.022617885148420083,0.01058807373046875,0.002600573757667022,0.5791946308724832,0.049323151749458054,0.8023117076808353,0.006053143586452091,bow,473,3,True,bigram,1600,0.2
367,0.08117420673370361,0.017108525784176237,0.008282303810119629,0.0016496674728696896,0.5791946308724832,0.0479337485521318,0.7711409395973153,0.0063227420466014745,bow,473,3,True,bigram,1200,0.4
764,0.08433725833892822,0.02023065521175204,0.00979001522064209,0.0025737531696369362,0.5785234899328859,0.040912082292961525,0.7659955257270694,0.004864878875555588,bow,475,3,False,bigram,1200,0.5
389,0.09997966289520263,0.01984429069564361,0.009780502319335938,0.0027568434287305837,0.5785234899328859,0.04368091300744424,0.7863534675615214,0.004659955197604177,bow,475,3,True,bigram,1600,0.4
374,0.0991243839263916,0.02127871867671081,0.011440801620483398,0.0021014385864307965,0.5778523489932886,0.03986938722222589,0.8184190902311708,0.005472226639510021,bow,477,3,True,bigram,1400,0.0
771,0.11323747634887696,0.0044412939519645825,0.013280415534973144,0.00037803123095259984,0.5778523489932885,0.04206827904487199,0.8092468307233409,0.005249728831259673,bow,478,3,False,bigram,1400,0.1
368,0.07509837150573731,0.019356462973047703,0.00874323844909668,0.0021660527247811747,0.5771812080536913,0.04349490401616013,0.764131245339299,0.005231158809036717,bow,479,3,True,bigram,1200,0.5
766,0.07832102775573731,0.015112901776096446,0.010231733322143555,0.0025877892235108657,0.5771812080536913,0.039248836287821325,0.7530201342281879,0.005066454213710072,bow,479,3,False,bigram,1200,0.7
783,0.07794697284698486,0.017062966664599055,0.009291386604309082,0.0023498672470291106,0.5771812080536913,0.04482096069010469,0.8053691275167786,0.005356684562585531,bow,479,3,False,bigram,1600,0.2
341,0.07076177597045899,0.015719473911216128,0.007564902305603027,0.00023891533718121768,0.5771812080536913,0.047361822186247925,0.7252050708426547,0.010149632802994924,bow,479,3,True,bigram,800,0.0
376,0.07560677528381347,0.022529569351665543,0.008565473556518554,0.0023756848100563127,0.5771812080536913,0.05031319413152029,0.8010439970171512,0.006413124533929908,bow,479,3,True,bigram,1400,0.2
772,0.10369031429290772,0.01892674243677873,0.012798452377319336,0.0013051860411664531,0.5771812080536912,0.04821016106326972,0.804399701715138,0.005315520771721607,bow,484,3,False,bigram,1400,0.2
765,0.07177801132202148,0.017342597608589874,0.008893084526062012,0.0022224652426623887,0.5765100671140939,0.039414890899398716,0.7604772557792692,0.005548419161144892,bow,485,3,False,bigram,1200,0.6
784,0.08127272129058838,0.019092889288118902,0.009489870071411133,0.0021861131869422303,0.5765100671140939,0.041745829637809345,0.7971662938105892,0.003987991635233699,bow,485,3,False,bigram,1600,0.3
785,0.086647367477417,0.019344088239194084,0.00988304615020752,0.0024582786849119704,0.5765100671140939,0.04238827563661241,0.7881431767337809,0.004756801919110245,bow,485,3,False,bigram,1600,0.4
361,0.10093538761138916,0.019069469654535553,0.010352897644042968,0.0023990328150025383,0.5758389261744967,0.039795884779526426,0.7234153616703952,0.0042636218818561805,bow,488,3,True,bigram,1000,0.9
388,0.09368181228637695,0.019226871474658017,0.010419058799743652,0.0026607751910403916,0.5758389261744967,0.046089354935273545,0.7958985831469054,0.005449824426724364,bow,488,3,True,bigram,1600,0.3
770,0.07873327732086181,0.024632567092265353,0.009344768524169923,0.003290092841759941,0.5758389261744966,0.04284802603895938,0.8186428038777033,0.005302427691165162,bow,490,3,False,bigram,1400,0.0
757,0.1081084966659546,0.010333485605867332,0.012578201293945313,0.0002586870764642479,0.5751677852348993,0.036148276535557675,0.7263982102908277,0.007093678741513193,bow,491,3,False,bigram,1000,0.9
737,0.0950326681137085,0.0222497326550785,0.011289763450622558,0.002473078223912661,0.5744966442953021,0.047853807973089635,0.7246085011185682,0.010126595344748348,bow,492,3,False,bigram,800,0.0
370,0.0797332763671875,0.019737050675948484,0.010321688652038575,0.002725126707959602,0.5744966442953021,0.040845970616652176,0.7512304250559285,0.004937493022295846,bow,492,3,True,bigram,1200,0.7
767,0.09651741981506348,0.01901631357348187,0.010330271720886231,0.002596185320716149,0.5744966442953021,0.040290821529674184,0.7485458612975391,0.005312904736929695,bow,492,3,False,bigram,1200,0.8
739,0.06369926929473876,0.0007246118358845613,0.007776331901550293,0.00017382212399003906,0.5744966442953021,0.051916992230372404,0.7138702460850113,0.010246692851681142,bow,492,3,False,bigram,800,0.2
390,0.086106276512146,0.023394384289034377,0.009306859970092774,0.0024498346152005187,0.5738255033557047,0.04514638941971044,0.7814317673378075,0.005149735024793311,bow,496,3,True,bigram,1600,0.5
369,0.07220847606658935,0.017275872562758924,0.008034729957580566,0.0014225853260652528,0.5738255033557047,0.04236701772372249,0.7581655480984341,0.0050140478669692115,bow,496,3,True,bigram,1200,0.6
378,0.0629166841506958,0.0007336183848633944,0.007722306251525879,0.00017064345905115755,0.5738255033557047,0.044137404154247994,0.7822520507084265,0.004991260411836391,bow,496,3,True,bigram,1400,0.4
344,0.09639782905578613,0.0206499881878998,0.011947298049926757,0.0020985264939013567,0.5731543624161075,0.048415271937909905,0.7041014168530946,0.009670135765814967,bow,499,3,True,bigram,800,0.3
786,0.07270686626434326,0.015138153643552185,0.008869481086730958,0.002126541717751521,0.5731543624161074,0.043825040851851016,0.7834451901565996,0.0048580156524689905,bow,500,3,False,bigram,1600,0.5
741,0.10879428386688232,0.009828869700904448,0.012337040901184083,0.0015805293568396301,0.5731543624161074,0.055846024329435494,0.6981357196122298,0.007080732271719144,bow,500,3,False,bigram,800,0.4
343,0.0653484582901001,0.002543419329044768,0.010301876068115234,0.0027487666160164693,0.5724832214765101,0.049596361843872006,0.714765100671141,0.01056308572137333,bow,502,3,True,bigram,800,0.2
377,0.06994707584381103,0.014830111638571527,0.00821530818939209,0.0015252687726370914,0.5724832214765101,0.04877214040006486,0.792020879940343,0.005298755831018817,bow,502,3,True,bigram,1400,0.3
773,0.10550587177276612,0.01584339294617355,0.011002612113952637,0.002565836383599866,0.5724832214765101,0.04877214040006486,0.7935123042505594,0.004917744099566741,bow,502,3,False,bigram,1400,0.3
342,0.06351873874664307,0.0020171333834425784,0.008663201332092285,0.0021199515958280437,0.5724832214765101,0.048772140400064876,0.7182699478001491,0.010422911385328072,bow,502,3,True,bigram,800,0.1
346,0.1018838882446289,0.016129449940046177,0.010959029197692871,0.0026702468354794077,0.5724832214765101,0.04877214040006486,0.6943325876211783,0.010194460657121766,bow,502,3,True,bigram,800,0.5
345,0.10907986164093017,0.01528915278552886,0.012200355529785156,0.002211034531091343,0.5724832214765101,0.05146824045647744,0.6985085756897836,0.009717462047749367,bow,502,3,True,bigram,800,0.4
787,0.09366652965545655,0.018745576367226072,0.010268092155456543,0.0025944703867758602,0.57248322147651,0.04016205181309309,0.7781506338553319,0.004489781722144771,bow,508,3,False,bigram,1600,0.6
774,0.09944326877593994,0.019728482366344734,0.010495638847351075,0.002780293663194805,0.57248322147651,0.042025428736787294,0.7851603281133482,0.004565926775493422,bow,508,3,False,bigram,1400,0.4
379,0.07233061790466308,0.017095470983551856,0.008817148208618165,0.0023233181623092585,0.57248322147651,0.04287429866760922,0.7721849366144669,0.00562259052830552,bow,508,3,True,bigram,1400,0.5
742,0.08345952033996581,0.02911152980842049,0.010062527656555176,0.0027050494240958805,0.5718120805369128,0.05384207012115861,0.694407158836689,0.008044018827837021,bow,511,3,False,bigram,800,0.5
740,0.09561471939086914,0.02017116829670474,0.011397862434387207,0.0021462585852200016,0.5718120805369127,0.05240059408306883,0.7032811334824757,0.009639321192269635,bow,512,3,False,bigram,800,0.3
775,0.0960925579071045,0.02185165378803526,0.011014080047607422,0.002663134927075078,0.5711409395973155,0.041420870132105964,0.7750932140193885,0.004959966934620715,bow,513,3,False,bigram,1400,0.5
738,0.08044571876525879,0.01845279471604359,0.008614730834960938,0.0019203941527520117,0.5697986577181209,0.05097579423290805,0.7178970917225952,0.00989888998860051,bow,514,3,False,bigram,800,0.1
776,0.09596805572509766,0.02241192574254518,0.009757161140441895,0.0025819575931318567,0.5697986577181208,0.039642790404355324,0.7704697986577181,0.005344212637485143,bow,515,3,False,bigram,1400,0.6
777,0.07781622409820557,0.01876012895482882,0.01038188934326172,0.0026683058060990627,0.5697986577181208,0.039414890899398716,0.7656972408650261,0.005498078625254814,bow,515,3,False,bigram,1400,0.7
380,0.062142038345336915,0.0008412608546943728,0.007980847358703613,0.0013346705169626442,0.5691275167785235,0.04210573729223656,0.7678598061148396,0.005220517710122938,bow,517,3,True,bigram,1400,0.6
758,0.10198297500610351,0.018957869500932475,0.01165463924407959,0.002225175733161263,0.5684563758389262,0.03725285660772596,0.7121551081282624,0.008854841228216198,bow,518,3,False,bigram,1000,1.0
768,0.08940658569335938,0.019531476964088183,0.011270713806152344,0.002349214855537752,0.5684563758389262,0.04297922858143721,0.7425055928411634,0.006310417001652509,bow,518,3,False,bigram,1200,0.9
347,0.1129335880279541,0.003431145678899124,0.012589120864868164,0.001380568109998938,0.5671140939597316,0.03893195976449174,0.6901565995525727,0.011923235465353415,bow,520,3,True,bigram,800,0.6
743,0.09106624126434326,0.023132427119897794,0.011890411376953125,0.0018183153331263978,0.5671140939597316,0.04139911547192251,0.6891126025354214,0.010663683818046233,bow,520,3,False,bigram,800,0.6
372,0.09178478717803955,0.023743103866647474,0.01082148551940918,0.0025514037651679484,0.5651006711409396,0.04145891331941073,0.735421327367636,0.009761711064550972,bow,522,3,True,bigram,1200,0.9
371,0.09197068214416504,0.024416683185585996,0.011406254768371583,0.002273804236339767,0.5651006711409396,0.04419349700175657,0.7428784489187172,0.008611603300970641,bow,522,3,True,bigram,1200,0.8
409,0.04988679885864258,0.013210305855634494,0.008759522438049316,0.0022579193962377585,0.5651006711409396,0.030134153450528393,0.579269202087994,0.011459730178850717,bow,522,3,False,unigram,20,0.2
410,0.05874326229095459,0.010989415529184423,0.010939979553222656,0.00026349937229664175,0.5651006711409396,0.030283259523969073,0.5795674869500373,0.011283686991425923,bow,522,3,False,unigram,20,0.3
788,0.08388018608093262,0.020422366712391265,0.010266423225402832,0.0024611991752998036,0.5651006711409395,0.04145891331941073,0.771290082028337,0.005620612136080905,bow,526,3,False,bigram,1600,0.7
408,0.0544339656829834,0.012380075600263237,0.009303569793701172,0.0020161621877673548,0.5644295302013423,0.029323560100608704,0.5792692020879939,0.011298462023277354,bow,527,3,False,unigram,20,0.1
407,0.04181170463562012,0.011146071467679713,0.007595276832580567,0.0020864131870954846,0.563758389261745,0.028631851017049056,0.5793437733035047,0.011296739265299574,bow,528,3,False,unigram,20,0.0
778,0.0698287010192871,0.008759061960552454,0.009854006767272949,0.002563694285495742,0.5637583892617449,0.04307867526411063,0.7580164056674124,0.007765796401659865,bow,529,3,False,bigram,1400,0.8
417,0.03525753021240234,0.00038286941458887423,0.005980873107910156,0.00020030810954440635,0.5624161073825504,0.028757429913595374,0.5739000745712155,0.0041945894438255756,bow,530,3,False,unigram,20,1.0
416,0.04002978801727295,0.005669569928471464,0.006354236602783203,0.00041108247561877527,0.5624161073825504,0.027963310947650553,0.5745712155108129,0.003372235363041022,bow,530,3,False,unigram,20,0.9
412,0.05934839248657227,0.008649970481627757,0.010586261749267578,0.0010212551284792893,0.5624161073825503,0.02747582481940768,0.5755406413124533,0.0032811334824757597,bow,532,3,False,unigram,20,0.5
413,0.05877819061279297,0.007112367314590463,0.009714627265930175,0.001794407787851327,0.561744966442953,0.027352595801764877,0.5746457867263236,0.0032195426017782216,bow,533,3,False,unigram,20,0.6
414,0.05863513946533203,0.007942695287013746,0.009072113037109374,0.001926238011070099,0.561744966442953,0.027352595801764877,0.5747203579418344,0.0035143539650852144,bow,533,3,False,unigram,20,0.7
411,0.06030130386352539,0.008477271599391517,0.009212064743041991,0.0021484432085764698,0.561744966442953,0.02784223961435106,0.5756152125279641,0.003154106783379059,bow,533,3,False,unigram,20,0.4
415,0.046273541450500486,0.012365490732344346,0.007168269157409668,0.001914396421058658,0.561744966442953,0.027352595801764877,0.5746457867263236,0.0035008783279061903,bow,533,3,False,unigram,20,0.8
391,0.0712435007095337,0.010809429904015583,0.008272576332092284,0.0012524509843940398,0.5610738255033556,0.044030119374112005,0.7712155108128264,0.010592263030314502,bow,537,3,True,bigram,1600,0.6
381,0.0656024694442749,0.006286549263096833,0.00919497013092041,0.0024212168279387557,0.5604026845637583,0.044137404154247994,0.7592841163310962,0.009652868680259144,bow,538,3,True,bigram,1400,0.7
362,0.08776884078979492,0.022475521291933805,0.009786391258239746,0.0027463872339829735,0.5590604026845638,0.040274048828664415,0.7085011185682327,0.007986086291173868,bow,539,3,True,bigram,1000,1.0
769,0.09609415531158447,0.01894889204599458,0.010486459732055664,0.002638265477521989,0.557718120805369,0.04174582963780935,0.7292319164802386,0.007542022287387734,bow,540,3,False,bigram,1200,1.0
